,seller_id,seller_city,seller_state,delay_to_carrier,wait_time,date_first_sale,date_last_sale,share_one_stars,share_of_five_stars,review_score,n_orders,quantity,quantity_per_order,sales,olist_age,total_revenue,review_cost,profit
892,0307f7565ff85b299b6e5ef162b1b1a9,sao jose do rio preto,SP,0.740287422839506,15.198894675925928,2016-10-10 19:00:39,2017-05-25 08:02:46,0.2857142857142857,0.42857142857142855,3.142857142857143,7,7,1.0,4728.8,7.0,1032.88,290,742.8800000000001
893,ffeee66ac5d5a62fe688b9d26f83f534,mirassol,SP,0.7308564814814816,18.074880952380955,2017-09-30 16:14:11,2018-05-16 03:33:54,0.14285714285714285,0.6428571428571429,4.214285714285714,14,14,1.0,1839.8600000000001,7.0,743.986,200,543.986
894,9aa388272ee334b6ae07bc73706e254a,muriae,MG,0.0,7.597832341269842,2018-03-30 21:47:08,2018-08-17 00:49:14,0.16666666666666666,0.8333333333333334,4.333333333333333,6,7,1.1666666666666667,678.0,5.0,467.8,200,267.8
895,74bafed391319577bce6f4d2acc0589a,sao paulo,SP,0.0,7.031435185185185,2017-09-17 01:11:04,2018-04-17 12:12:09,0.3333333333333333,0.3333333333333333,2.6666666666666665,3,3,1.0,1847.0,7.0,744.7,150,594.7
896,2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,SP,0.0,12.892918320105823,2017-11-11 02:50:31,2018-05-02 11:13:45,0.14285714285714285,0.5714285714285714,4.142857142857143,7,7,1.0,843.1,6.0,564.31,100,464.30999999999995
897,0b64bcdb0784abc139af04077d49a20e,canoas,RS,0.0,8.495092592592593,2018-04-06 20:09:29,2018-07-13 11:10:19,0.0,0.75,4.75,4,4,1.0,137.6,3.0,253.76,0,253.76
898,0bfd0b434243adc5c2e1aa6baf19c6aa,rio de janeiro,RJ,0.0,8.463200231481482,2017-10-23 22:28:28,2018-02-03 23:49:34,0.0,0.0,3.6666666666666665,6,6,1.0,371.20000000000005,3.0,277.12,50,227.12
899,92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,0.0,7.015035612535612,2017-09-12 04:44:45,2018-04-04 22:30:24,0.25,0.375,3.375,8,13,1.625,322.0,7.0,592.2,680,-87.79999999999995
900,5e105f5c9f63f5f1fd75d6cb942e55b1,sao jose do rio preto,SP,0.0,9.292110821759259,2018-05-20 11:51:12,2018-08-25 11:55:11,0.0,0.75,4.5,8,8,1.0,1471.9,3.0,387.19000000000005,50,337.19000000000005
901,2fb25ab44bdbeae6a4d816e0d0c9d500,volta redonda,RJ,0.0,8.520905092592592,2017-08-19 02:15:57,2018-06-22 21:58:37,0.0,0.8,4.8,5,5,1.0,683.08,10.0,868.308,0,868.308
902,ed4311e67debd72b8610a5347a743087,guarulhos,SP,0.0,8.01346688034188,2017-12-14 14:31:42,2018-08-28 16:50:08,0.08,0.72,4.48,25,26,1.04,3636.0,8.0,1003.6,300,703.6
903,5bf397d04035b5f45cc41e82ec106803,sao paulo,SP,0.0,3.496568287037037,2018-05-08 22:31:47,2018-07-02 16:55:26,0.0,0.3333333333333333,4.333333333333333,3,4,1.3333333333333333,1525.0,2.0,312.5,0,312.5
904,f9bbdd976532d50b7816d285a22bd01e,sao paulo,SP,0.0,14.890231481481482,2017-05-25 23:30:16,2017-09-14 21:30:14,0.0,1.0,5.0,2,2,1.0,268.0,4.0,346.8,0,346.8
905,a5bff0f43eb51f0cad7c37fac7244c8a,sao paulo,SP,0.0,15.689243055555556,2017-02-21 05:07:43,2017-09-27 15:07:27,0.0,0.75,4.75,4,5,1.25,445.0,7.0,604.5,0,604.5
906,f52c2422904463fdd7741f99045fecb6,santo andre/sao paulo,SP,0.0,5.532022792022792,2018-06-15 22:20:34,2018-08-22 03:35:20,0.08333333333333333,0.6666666666666666,4.25,12,13,1.0833333333333333,567.79,2.0,216.779,180,36.778999999999996
907,14f2b3587172b9db894c9bad8dab520b,ipe,RS,0.0,14.027887731481481,2018-03-21 13:10:34,2018-07-14 15:05:13,0.5,0.0,2.5,2,2,1.0,244.0,4.0,344.4,100,244.39999999999998
908,1354d51653f645349064725ed204e85e,sao paulo,SP,0.0,9.203769675925924,2017-06-06 13:23:23,2018-08-21 09:15:21,0.15789473684210525,0.5263157894736842,3.789473684210526,18,21,1.1666666666666667,2410.0,14.0,1361.0,660,701.0
909,eaaa46e98c9e61f6764dd1d7a2ab8b3e,messias targino,RN,0.0,11.097199074074075,2018-08-06 14:04:43,2018-08-06 14:04:43,0.0,1.0,5.0,1,1,1.0,98.0,0.0,9.8,0,9.8
910,5b664594895aefb418afaee6d40a9a23,petropolis,RJ,0.0,10.445734953703704,2017-01-15 10:30:11,2018-08-05 15:35:15,0.1875,0.5,3.9375,16,22,1.375,1008.7999999999997,19.0,1620.8799999999999,600,1020.8799999999999
911,bf00385a5f7fc1ef39a13c2e9ee50a5f,sao paulo,SP,0.0,5.772894758597883,2018-07-05 16:19:00,2018-08-27 20:10:21,0.10344827586206896,0.6551724137931034,4.310344827586207,29,29,1.0,870.2999999999996,2.0,247.02999999999997,340,-92.97000000000003
912,391bbd13b6452244774beff1824006ed,campinas,SP,7.275763888888889,44.565300925925925,2018-02-04 14:35:32,2018-03-06 11:15:44,1.0,0.0,1.0,2,2,1.0,127.8,1.0,92.78,200,-107.22
913,c714262700f93defc16bf17a51a4cb23,sao paulo,SP,0.0,10.20859375,2018-03-16 23:50:20,2018-05-15 01:16:14,0.25,0.5,3.75,4,4,1.0,421.8,2.0,202.18,100,102.18
914,bcd2d7510d58e293f20fad6438c1b314,curitiba,PR,18.04515046296296,33.19689814814815,2017-02-09 11:45:32,2017-02-09 11:45:32,1.0,0.0,1.0,1,1,1.0,23.9,0.0,2.39,100,-97.61
915,ec4608a1f76453166bb312b2968aeaf4,porto ferreira,SP,0.6957243773946358,14.118924808429115,2017-02-22 16:10:13,2018-08-14 14:30:22,0.2777777777777778,0.2777777777777778,3.1666666666666665,18,35,1.9444444444444444,1181.7500000000005,18.0,1558.175,1750,-191.82500000000005
916,2bd05d410a8fd26dc4184a15f4f2f588,belo horizonte,MG,0.0,9.337569444444444,2017-01-27 10:41:54,2017-10-21 11:35:25,0.0,1.0,5.0,6,7,1.1666666666666667,1316.73,9.0,851.673,0,851.673
917,4dab98ca6cd6d3df586203cefd28a042,porto alegre,RS,5.13042824074074,28.008784722222224,2018-03-05 15:55:37,2018-03-05 15:55:37,0.0,1.0,5.0,1,1,1.0,154.9,0.0,15.490000000000002,0,15.490000000000002
918,293dee954235e4e4e43f129313625ebe,brasilia,DF,0.0,14.440222800925927,2017-10-12 03:00:11,2018-01-16 16:52:11,0.0,1.0,5.0,8,9,1.125,1778.92,3.0,417.89200000000005,0,417.89200000000005
919,cd68562d3f44870c08922d380acae552,ribeirao preto,SP,0.0,16.78016392118863,2017-04-16 20:01:58,2018-06-19 03:36:36,0.144,0.536,3.928,125,132,1.056,18569.699999999997,14.0,2976.97,3000,-23.0300000000002
920,082e0bf4cb865a6533b1e8e498cc0255,botucatu,SP,0.0,13.150716082930755,2017-10-31 04:15:27,2018-08-17 07:38:59,0.18181818181818182,0.2727272727272727,3.272727272727273,11,23,2.090909090909091,2073.2999999999997,10.0,1007.3299999999999,750,257.3299999999999
921,c286ec035ee04ba81c97508f0b5df544,curitiba,PR,0.0,14.242025462962962,2017-05-13 22:45:15,2017-09-21 02:55:37,0.5,0.0,2.5,2,2,1.0,493.0,4.0,369.3,100,269.3
922,dd8a29ce82d5c705ba932d81494600a5,sao paulo,SP,0.0,8.930642361111111,2017-05-25 21:35:17,2017-09-05 04:45:46,0.0,0.0,3.5,2,2,1.0,205.75,3.0,260.575,40,220.575
923,41da412d33e8da4f22baf55cb1bde82c,domingos martins,ES,0.0,9.208183421516754,2018-01-24 19:31:48,2018-06-20 09:20:20,0.0,0.7333333333333333,4.666666666666667,15,21,1.4,862.9,5.0,486.29,40,446.29
924,782f78b632a43875dd5b53e3e49c9564,campinas,SP,0.0,9.88162037037037,2017-06-19 17:05:12,2017-08-05 16:25:16,0.5,0.5,3.0,2,3,1.5,146.01,2.0,174.601,100,74.601
925,28405831a29823802aa22c084cfd0649,sao paulo,SP,0.0,7.194031635802468,2018-06-26 16:16:41,2018-08-18 18:49:21,0.0,0.42857142857142855,4.285714285714286,7,7,1.0,245.0,2.0,184.5,40,144.5
926,fe19dce63ae80346207c6c55713d1023,uberaba,MG,0.0,7.0012384259259255,2017-01-31 15:50:14,2017-01-31 15:50:14,0.0,1.0,5.0,1,1,1.0,49.9,0.0,4.99,0,4.99
927,a67780aba9dd436e7ac0aa1f889e73ec,presidente prudente,SP,0.0,21.632880015432097,2017-11-24 14:32:24,2018-08-08 03:10:17,0.16666666666666666,0.3333333333333333,3.6666666666666665,6,6,1.0,863.0,8.0,726.3,140,586.3
928,d594982fd877af63ace38ea1fca27c76,sao paulo,SP,0.0,8.089442791005292,2018-06-30 18:09:59,2018-08-22 03:35:11,0.0,0.7142857142857143,4.428571428571429,7,7,1.0,217.04,2.0,181.704,50,131.704
929,dda37071807e404c5bb2a1590c66326f,sao paulo,SP,0.0,16.582835648148148,2018-04-24 17:26:25,2018-04-24 17:26:25,0.0,1.0,5.0,1,1,1.0,199.99,0.0,19.999000000000002,0,19.999000000000002
930,5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,MG,0.0,12.996622023809524,2018-02-21 12:27:40,2018-08-13 20:30:16,0.47058823529411764,0.23529411764705882,2.411764705882353,17,21,1.2352941176470589,2992.100000000001,6.0,779.21,1300,-520.79
931,b1b3948701c5c72445495bd161b83a4c,sao paulo,SP,9.37463210978836,23.403023313492067,2017-06-06 08:50:09,2017-08-14 08:25:14,0.7777777777777778,0.1111111111111111,1.7222222222222223,18,18,1.0,24699.190000000006,2.0,2629.919000000001,1440,1189.9190000000008
932,4e92348462c75b6c842b994ce84a0ed4,cachoeirinha,RS,0.0,9.837280092592593,2018-07-05 16:34:58,2018-07-05 16:34:58,0.0,1.0,5.0,1,1,1.0,69.9,0.0,6.990000000000001,0,6.990000000000001
933,6e13dd869aa7185f601c941423abcc8f,sao paulo,SP,0.0,4.413994984567901,2018-04-07 18:47:58,2018-07-17 16:50:17,0.0,0.8,4.8,5,6,1.2,522.0,3.0,292.2,0,292.2
934,723cd880edaacdb998898b67c8f9da30,ibitinga,SP,0.0,9.650000964506173,2018-03-27 12:55:21,2018-08-20 16:10:41,0.18181818181818182,0.6363636363636364,4.090909090909091,11,12,1.0909090909090908,2136.53,5.0,613.653,200,413.653
935,00ee68308b45bc5e2660cd833c3f81cc,sao paulo,SP,0.0,9.16644191429802,2017-09-19 01:10:20,2018-08-20 15:56:29,0.08088235294117647,0.6691176470588235,4.3088235294117645,135,173,1.2814814814814814,20260.0,11.0,2906.0,1900,1006.0
936,1fbe10c70e30765ed1de86d9f7e98409,maua,SP,0.0,8.043780864197531,2018-06-22 02:59:06,2018-07-18 17:50:28,0.5,0.0,2.5,2,6,3.0,98.75,1.0,89.875,500,-410.125
937,685b870da5b52a710782c9c0fefbeb5b,sao bernardo do campo,SP,0.7653067129629629,39.61394675925926,2017-12-12 13:52:13,2018-03-01 16:50:26,0.5,0.0,2.0,2,2,1.0,627.0,3.0,302.7,140,162.7
938,701938c450705b8ae65fc923b70f35c7,s jose do rio preto,SP,0.0,12.521549674674672,2017-01-27 20:31:43,2018-04-03 05:35:15,0.09333333333333334,0.49333333333333335,4.0,75,112,1.4933333333333334,11983.279999999982,14.0,2318.3279999999986,2530,-211.6720000000014
939,f3862c2188522d89860c38a3ea8b550d,ribeirao preto,SP,0.0,5.868530092592593,2018-05-16 03:35:29,2018-05-16 03:35:29,0.0,1.0,5.0,1,1,1.0,15.5,0.0,1.55,0,1.55
940,f5f1f2c5f923f36ad79ea1d07185ddc9,taruma,SP,0.0,12.885341961279464,2018-02-22 14:55:34,2018-04-04 18:55:28,0.3333333333333333,0.3333333333333333,3.25,12,13,1.0833333333333333,1912.1500000000003,1.0,271.21500000000003,540,-268.78499999999997
941,cf8ab1616079e2793aa29d524df01bb1,sao paulo,SP,0.9753279320987654,26.407038966049384,2017-12-01 14:39:10,2018-03-10 15:48:39,0.6666666666666666,0.2222222222222222,2.0,9,9,1.0,14391.0,3.0,1679.1000000000001,650,1029.1000000000001
942,160851d3ece7aa1a510f8d1a4bb8a8af,garca,SP,0.0,5.577158564814814,2018-07-30 11:31:19,2018-08-22 04:05:17,0.0,1.0,5.0,2,2,1.0,102.05,1.0,90.205,0,90.205
943,61c36f0fc4a47f9532e5512b66668e62,guarulhos,SP,0.0,12.314270833333333,2018-03-30 10:10:10,2018-03-30 10:10:10,1.0,0.0,1.0,1,1,1.0,750.0,0.0,75.0,100,-25.0
944,59b22a78efb79a4797979612b885db36,uberlandia,MG,0.0,12.501321620022278,2017-07-17 10:43:04,2018-08-24 10:37:38,0.168,0.592,3.96,125,133,1.064,27184.500000000007,13.0,3758.4500000000007,2830,928.4500000000007
945,553a440137d6e0cf776aee0bb83ac9f5,limeira,SP,0.0,23.00158564814815,2018-05-11 15:38:10,2018-05-29 14:52:16,1.0,0.0,1.0,2,2,1.0,144.8,1.0,94.48,200,-105.52
946,ea8482cd71df3c1969d7b9473ff13abc,sao paulo,SP,0.0,13.315562346068711,2017-08-16 15:15:26,2018-08-25 02:45:21,0.11682650392327812,0.5248474280732345,3.984306887532694,1146,1204,1.050610820244328,37177.52000000046,12.0,4677.752000000046,23150,-18472.247999999956
947,72bc2cce903c872fe376a8faaa81d237,sao paulo,SP,0.0,8.86798482510288,2017-09-19 23:25:35,2018-08-21 23:04:21,0.058823529411764705,0.8235294117647058,4.647058823529412,17,18,1.0588235294117647,2149.2000000000003,11.0,1094.92,200,894.9200000000001
948,65c255b299faf2d12050937cc219c46c,sao paulo,SP,0.0,7.089606481481482,2017-07-26 10:25:14,2017-09-02 03:04:15,0.0,0.5,4.5,2,2,1.0,88.2,1.0,88.82,0,88.82
949,72c73be2b085b9d57650dd53eb2004c9,sao paulo,SP,0.0,17.34197916666667,2017-07-24 11:43:21,2017-07-24 11:43:21,0.0,1.0,5.0,1,1,1.0,29.4,0.0,2.94,0,2.94
950,c2bda99904207edd1834f03e0022b007,sao paulo,SP,0.0,12.421550925925926,2017-08-11 11:50:20,2017-09-29 02:14:48,0.5,0.0,2.5,2,2,1.0,79.8,2.0,167.98,100,67.97999999999999
951,3d4824f20035949c710eaf111f869d39,sorocaba,SP,0.0,9.130246913580246,2018-06-04 19:30:05,2018-08-23 00:30:19,0.1111111111111111,0.6666666666666666,4.111111111111111,9,10,1.1111111111111112,1041.04,3.0,344.104,200,144.10399999999998
952,042573af89b6d931f672efaf789d8358,sorocaba,SP,0.0,20.024783950617284,2018-01-22 13:55:27,2018-02-11 13:28:20,0.3333333333333333,0.6666666666666666,3.6666666666666665,3,3,1.0,413.48,1.0,121.34800000000001,100,21.348000000000013
953,5b925e1d006e9476d738aa200751b73b,sao paulo,SP,0.0,10.885000367430925,2017-10-06 12:07:19,2018-08-20 18:55:16,0.030303030303030304,0.7424242424242424,4.606060606060606,63,66,1.0476190476190477,7748.5,10.0,1574.85,290,1284.85
954,06bb3a2fe5e7b7a845b13e8fb91bd944,belo horizonte,MG,0.0,8.900171039094651,2017-09-12 04:26:15,2018-07-05 16:13:04,0.0,0.6470588235294118,4.588235294117647,17,18,1.0588235294117647,1536.19,10.0,953.619,40,913.619
955,5f5a58930c3c35f3b5af264f34fb8c85,ribeirao preto,SP,0.0,7.959606481481482,2018-06-26 19:03:56,2018-07-19 12:23:16,0.0,1.0,5.0,3,4,1.3333333333333333,560.0,1.0,136.0,0,136.0
956,fe2032dab1a61af8794248c8196565c9,campinas,SP,0.0,10.600771782027929,2017-03-08 12:32:49,2018-08-21 15:30:31,0.08163265306122448,0.6904761904761905,4.350340136054422,294,306,1.0408163265306123,65959.6100000001,17.0,7955.96100000001,3310,4645.96100000001
957,3092c0b297aacfb4bb6e056ebe13b9b8,aruja,SP,0.0,13.56010552832244,2018-01-18 22:56:21,2018-06-29 09:35:10,0.15789473684210525,0.5263157894736842,3.6315789473684212,19,21,1.105263157894737,1623.9000000000005,5.0,562.3900000000001,660,-97.6099999999999
958,c004e5ea15737026cecaee0447e00b75,sao paulo,SP,18.51787037037037,33.83170138888889,2018-08-06 11:15:27,2018-08-10 00:30:16,1.0,0.0,1.0,2,2,1.0,4700.0,0.0,470.0,200,270.0
959,8629a7efec1aab257e58cda559f03ba7,goiania,GO,19.31388888888889,59.22667824074074,2018-02-16 14:10:29,2018-02-16 14:10:29,1.0,0.0,1.0,1,1,1.0,45.22,0.0,4.522,100,-95.478
960,1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,0.0,6.678163580246913,2018-07-23 14:30:58,2018-08-22 22:04:37,0.0,0.6666666666666666,4.333333333333333,3,3,1.0,183.0,1.0,98.3,40,58.3
961,74a9b9bddf14ece02beb81f52c41a88d,sao paulo,SP,0.6684780092592593,12.172760416666668,2017-11-27 12:35:03,2018-02-07 22:00:24,0.0,0.5,3.5,2,2,1.0,95.0,2.0,169.5,50,119.5
962,1cbd32d00d01bb8087a5eb088612fd9c,sp / sp,SP,0.0,12.195066550925924,2018-05-11 14:31:22,2018-08-20 11:35:21,0.09090909090909091,0.5454545454545454,4.181818181818182,11,12,1.0909090909090908,1045.47,3.0,344.547,140,204.54700000000003
963,850857dfac77488c307e2b1cbd84ab5a,cascavel,PR,0.0,2.9255555555555555,2018-06-12 21:24:49,2018-06-12 21:24:49,0.0,1.0,5.0,1,1,1.0,1599.0,0.0,159.9,0,159.9
964,e0a366315b1b726b6c7832d664c0f530,sao paulo,SP,0.0,7.462383578431372,2017-06-13 04:43:04,2018-08-17 22:09:51,0.06976744186046512,0.6744186046511628,4.3023255813953485,43,51,1.186046511627907,7400.089999999994,14.0,1860.0089999999996,590,1270.0089999999996
965,4049512728d969bec69f84088b012416,belo horizonte,MG,0.0,11.160608281893005,2017-04-23 22:25:14,2018-02-01 02:10:38,0.0,1.0,5.0,7,9,1.2857142857142858,389.84,9.0,758.984,0,758.984
966,120476eb7a04c149d14772edaf5d9bf2,angra dos reis,RJ,0.0,6.56126350308642,2018-07-14 09:30:17,2018-08-10 12:05:18,0.0,0.5,4.25,4,6,1.5,2368.8,1.0,316.88,120,196.88
967,cd6efc47efaabf134f8bdb654e10b4f1,rio de janeiro,RJ,0.0,8.499921513310184,2017-11-13 08:15:23,2018-08-15 14:50:21,0.03225806451612903,0.6774193548387096,4.483870967741935,31,32,1.032258064516129,4158.549999999999,9.0,1135.855,190,945.855
968,2a7c6c0b0d5efde2bf75ec1e1cec2d41,maringa,PR,0.0,10.607287808641976,2017-11-16 17:52:45,2017-12-11 14:55:26,0.3333333333333333,0.3333333333333333,3.3333333333333335,3,3,1.0,147.6,1.0,94.76,100,-5.239999999999995
969,4e17c65a516f69d023a2ae78b84f28d6,suzano,SP,0.0,14.778386042292293,2017-03-13 23:46:04,2018-08-26 19:35:22,0.11475409836065574,0.7213114754098361,4.229508196721311,61,74,1.2131147540983607,7639.259999999997,17.0,2123.9259999999995,1410,713.9259999999995
970,a8739afb32aaa45e01815ca76f76f54b,sao bernardo do campo,SP,0.0,9.544133487654323,2018-06-07 23:13:49,2018-08-06 19:45:14,0.15384615384615385,0.5384615384615384,3.769230769230769,13,15,1.1538461538461537,298.83000000000004,2.0,189.883,480,-290.11699999999996
971,d4828feed4cda2cd9d6b37899a95a71e,juzeiro do norte,CE,0.0,13.50712962962963,2018-08-07 00:45:12,2018-08-07 00:45:12,0.0,0.0,2.0,1,1,1.0,39.9,0.0,3.99,50,-46.01
972,e3d3b3efac954a60d61be70b7e05b49b,sao paulo,SP,0.0,11.115142746913582,2018-06-06 12:35:11,2018-06-26 01:36:59,0.0,0.3333333333333333,4.333333333333333,3,3,1.0,1282.05,1.0,208.205,0,208.205
973,d558ebe531605a1285ab2b1bc3256dfb,divinopolis,MG,0.0,9.418445216049383,2018-03-17 11:35:33,2018-06-09 19:11:01,0.0,0.6666666666666666,4.666666666666667,3,3,1.0,709.0,3.0,310.9,0,310.9
974,c7a0a13cbcf29d5ce51c8f80afdc0b89,laurentino,SC,0.0,10.247235082304526,2017-10-04 23:35:11,2018-08-08 23:25:07,0.0,0.5,4.125,8,9,1.125,483.0800000000001,10.0,848.308,90,758.308
975,33ac3e28642ab8bda860a2f693000e78,cotia,SP,0.0,8.664377314814814,2017-02-09 21:30:13,2018-07-23 13:43:59,0.058823529411764705,0.5882352941176471,4.205882352941177,34,35,1.0294117647058822,3661.03,17.0,1726.103,420,1306.103
976,8936ba0de1073ee888cb3185ae5dc661,sao paulo,SP,0.0,13.190671296296296,2017-04-07 03:10:40,2017-04-07 03:10:40,0.0,1.0,5.0,1,1,1.0,389.99,0.0,38.999,0,38.999
977,18a349e75d307f4b4cc646a691ed4216,sao paulo,SP,0.0,11.065197663483797,2017-08-21 13:05:16,2018-08-28 04:10:15,0.256198347107438,0.4132231404958678,3.4297520661157024,121,148,1.2231404958677685,8711.529999999997,12.0,1831.1529999999998,4990,-3158.847
978,a72c2f59332659e361d647515c698798,flores da cunha,RS,0.0,10.038487654320988,2018-01-14 17:17:38,2018-07-18 02:35:13,0.0,0.8,4.8,5,6,1.2,802.9,6.0,560.29,0,560.29
979,b55638ad525e906c698fa2ce742c1742,imbituba,SC,1.4384770447530861,22.67656732253086,2017-11-07 04:32:14,2018-08-08 13:05:18,0.0,0.36363636363636365,4.181818181818182,11,12,1.0909090909090908,1094.8000000000002,9.0,829.48,80,749.48
980,be9a160a9011f627c3e121d076c1ec7b,jaragua do sul,SC,0.0,14.817761574074074,2017-03-26 11:45:13,2017-12-08 13:38:26,0.2857142857142857,0.5714285714285714,3.5714285714285716,7,7,1.0,2934.0,8.0,933.4000000000001,240,693.4000000000001
981,ed859002ad59dbf8cf3602696a6c3000,londrina,PR,7.4552514730639725,22.084942129629628,2016-10-06 15:44:26,2017-01-24 03:42:46,0.2857142857142857,0.5714285714285714,3.7142857142857144,7,13,1.8571428571428572,2421.7000000000003,4.0,562.1700000000001,300,262.1700000000001
982,12b9676b00f60f3b700e83af21824c0e,montenegro,RS,0.0,15.053846247563353,2017-03-07 22:23:29,2018-08-26 22:10:24,0.029411764705882353,0.6985294117647058,4.514705882352941,135,136,1.0074074074074073,26774.0,18.0,4117.4,930,3187.3999999999996
983,ef2fbc2b607d8492bcffe657a4645434,rio de janeiro,RJ,0.0,6.999620260141094,2018-07-02 17:11:05,2018-08-26 11:55:16,0.25,0.6,3.85,20,22,1.1,970.7999999999996,2.0,257.08,500,-242.92000000000002
984,a080fc8a850289b27500f6b49cca2553,sao paulo,SP,0.0,5.423171296296297,2018-03-13 21:08:04,2018-06-25 19:15:23,0.0,0.75,4.75,4,4,1.0,383.0,3.0,278.3,0,278.3
985,9c57bc60cfad5ee62d35d3f1ce4593a1,curitiba,PR,14.69537037037037,37.03043981481481,2017-05-01 22:33:50,2017-05-01 22:33:50,1.0,0.0,1.0,1,1,1.0,180.0,0.0,18.0,100,-82.0
986,9539213aa8e023c01937bef95dc006da,sao paulo,SP,2.023141718106996,11.792710905349793,2017-11-29 18:31:06,2018-03-11 23:06:05,0.0,0.6666666666666666,4.555555555555555,9,9,1.0,229.10000000000002,3.0,262.91,40,222.91000000000003
987,69a43819c758c65a5befb0b471c954d7,apucarana,PR,0.0,14.641141975308642,2017-06-15 12:03:08,2017-09-16 20:55:14,0.0,0.0,4.0,2,3,1.5,299.85,3.0,269.985,0,269.985
988,8fdca8e349553f99bc738833a62c8802,sao paulo,SP,0.0,10.302422972541503,2016-10-06 16:05:19,2017-08-09 10:44:01,0.09090909090909091,0.45454545454545453,4.045454545454546,22,29,1.3181818181818181,989.34,10.0,898.934,290,608.934
989,0bb27263628258b8111a0262769fa9db,sao paulo,SP,3.621076388888889,41.68077546296296,2017-04-01 17:35:11,2017-04-01 17:35:11,0.0,1.0,5.0,1,1,1.0,22.2,0.0,2.22,0,2.22
990,08061dc0fc165ed41288cc7acde738ee,osasco,SP,1.6543113425925926,20.068133680555555,2017-03-25 02:11:05,2017-11-17 04:06:37,0.0,0.75,4.5,4,4,1.0,123.80000000000001,8.0,652.38,40,612.38
991,4ebdc7e6cd6102a022dadc49156d4ea8,sao paulo,SP,0.0,10.17563114872685,2017-02-22 10:50:13,2018-07-19 19:50:16,0.16666666666666666,0.4666666666666667,3.8333333333333335,29,33,1.1379310344827587,928.6999999999997,17.0,1452.87,730,722.8699999999999
992,f918546be4bec7104d117789ba758b2b,sao paulo,SP,0.0,11.928280998389695,2017-12-05 10:48:27,2018-06-26 15:36:09,0.2,0.5,3.85,20,23,1.15,1483.0,7.0,708.3,540,168.29999999999995
993,eb4a59a06b3948e851a7d7a830bcbc42,salvador,BA,0.0,11.078020833333333,2018-02-27 04:31:18,2018-05-14 15:33:40,0.5,0.5,3.0,2,2,1.0,64.0,3.0,246.4,100,146.4
994,4091f77d8c768fc3e81c20761471761d,sao paulo,SP,0.0,18.032364004629628,2018-01-06 14:26:45,2018-08-07 11:44:51,0.25,0.0,2.75,8,8,1.0,1079.0,7.0,667.9,330,337.9
995,0dfbed20065e425d2eaefb101f9816c0,porto ferreira,SP,0.0,21.56864197530864,2018-05-12 23:31:00,2018-06-04 21:30:41,0.3333333333333333,0.3333333333333333,2.6666666666666665,3,3,1.0,84.35,1.0,88.435,150,-61.565
996,26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,SP,0.0,10.942886904761906,2017-09-13 14:55:30,2018-05-22 08:33:45,0.0,0.5714285714285714,4.428571428571429,7,7,1.0,622.0,8.0,702.2,40,662.2
997,612170e34b97004b3ba37eae81836b4c,novo hamburgo,RS,0.0,10.901777988215485,2018-06-11 15:01:29,2018-08-22 10:15:12,0.06542056074766354,0.719626168224299,4.429906542056075,107,110,1.02803738317757,23065.02000000002,2.0,2466.5020000000018,1070,1396.5020000000018
998,2a84855fd20af891be03bc5924d2b453,belo horizonte,MG,0.0,8.543380066387144,2017-12-29 13:26:53,2018-08-29 14:30:23,0.09696969696969697,0.6484848484848484,4.2303030303030305,164,169,1.0304878048780488,15819.099999999968,8.0,2221.909999999997,2490,-268.0900000000029
999,cf2384dd2f1dddea3f838efed0945e65,serra negra,SP,0.0,14.251440248842593,2017-03-09 20:28:23,2018-08-02 13:15:20,0.125,0.5,3.9375,16,16,1.0,2101.5000000000005,17.0,1570.15,320,1250.15
1000,377bc18334c78dd2f1535ef22a3ad225,sao jose dos pinhais,PR,0.0,9.886643518518518,2018-08-18 21:10:13,2018-08-18 21:10:13,0.0,1.0,5.0,1,1,1.0,135.98,0.0,13.597999999999999,0,13.597999999999999
1001,439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,SP,0.0,8.546376424501425,2017-08-21 15:50:13,2018-07-05 17:35:16,0.125,0.625,4.25,8,13,1.625,1186.5,10.0,918.65,200,718.65
1002,6ba4733aa33f6386e9fb0c0fd3993b38,torres,RS,0.0,12.429888117283951,2018-04-16 22:32:33,2018-08-17 10:49:24,0.0,0.6666666666666666,4.666666666666667,3,3,1.0,149.79,4.0,334.979,0,334.979
1003,4b39558c138930b9e5489c93b6df5fe3,aracaju,SE,0.0,13.022585648148148,2017-11-16 00:10:50,2018-01-16 13:55:39,0.0,0.75,4.5,4,5,1.25,1096.7,2.0,269.67,40,229.67000000000002
1004,4b9750c8ad28220fe6702d4ecb7c898f,limeira,SP,0.0,9.406085030165913,2017-10-12 12:56:24,2018-08-27 12:25:11,0.05504587155963303,0.6467889908256881,4.362385321100917,218,222,1.018348623853211,15915.29999999995,10.0,2391.529999999995,2250,141.5299999999952
